original_fire_id,start_datetime,total_duration_hours,final_damage_area_ha,duration_hours,estimated_damage_area,timestamp,lat,lng,T2M,RH2M,WS10M,WD10M,PRECTOTCORR,FFMC,DMC,DC,ISI,BUI,FWI
676,2020-04-24 11:35:00,2.4166666666666665,0.6,2,0.496551724137931,2020-04-24 13:35:00,38.1477243520665,127.30830034891,13.2,46.7,10.82,246.2,0.0,85.72690875838114,6.938332109,22.38,19.329029806034427,7.817577205272998,6992167.007346299
676,2020-04-24 11:35:00,2.4166666666666665,0.6,3,0.7448275862068965,2020-04-24 14:35:00,38.1477243520665,127.30830034891,12.96,45.97,10.53,246.4,0.0,85.74767245015965,6.93521964198,22.3368,19.10397680949754,7.809008356362045,6139389.2122261105
677,2020-04-22 14:23:00,1.7833333333333334,0.2,1,0.11214953271028037,2020-04-22 15:23:00,38.0703902211485,128.172217558963,5.12,56.21,9.78,275.0,0.04,84.73613615344499,6.33531938518,20.9256,15.995041520121672,7.211985935611516,559356.7553610231
677,2020-04-22 14:23:00,1.7833333333333334,0.2,2,0.22429906542056074,2020-04-22 16:23:00,38.0703902211485,128.172217558963,4.58,58.01,9.5,276.7,0.02,84.64191872206477,6.29362128952,20.828400000000002,15.569697166647828,7.170528786143327,423936.0833555192
678,2020-04-22 13:48:00,1.45,0.3,1,0.20689655172413793,2020-04-22 14:48:00,37.7187235115627,128.832100896917,6.25,53.68,10.72,274.7,0.01,84.89716653431877,6.4191304572,21.128999999999998,17.14444300800141,7.2964704898950306,1140523.352332559
678,2020-04-22 13:48:00,1.45,0.3,2,0.41379310344827586,2020-04-22 15:48:00,37.7187235115627,128.832100896917,5.85,55.34,10.56,276.5,0.01,84.79981256824561,6.3821174357,21.057,16.78158596813672,7.261816753910499,902559.5056958477
679,2020-04-16 15:23:00,1.6833333333333333,0.01,1,0.005940594059405941,2020-04-16 16:23:00,38.0703902211485,128.172217558963,15.92,54.8,3.62,89.1,0.0,85.36632488775632,6.9470901544,22.8696,12.789251302051373,7.897004657786984,187931.95631013528
679,2020-04-16 15:23:00,1.6833333333333333,0.01,2,0.011881188118811881,2020-04-16 17:23:00,38.0703902211485,128.172217558963,14.16,61.76,4.11,81.2,0.0,84.8652411186671,6.71839904864,22.552799999999998,12.234027243830615,7.701313342341826,110198.77443273246
680,2020-04-15 14:50:00,1.9166666666666667,0.2,1,0.10434782608695653,2020-04-15 15:50:00,37.5009465792778,128.458050807458,15.17,49.78,4.8,20.7,0.0,85.62079721928254,7.00590644934,22.7346,14.061639953376424,7.914483933736466,412860.7866677798
680,2020-04-15 14:50:00,1.9166666666666667,0.2,2,0.20869565217391306,2020-04-15 16:50:00,37.5009465792778,128.458050807458,13.35,58.0,5.16,24.6,0.0,85.01957194666528,6.74715459,22.407,13.174906171668157,7.698736086448741,194370.6492826439
681,2020-04-14 17:48:00,18.2,19.0,1,1.043956043956044,2020-04-14 18:48:00,38.1646509515925,127.415710898265,7.55,77.02,3.42,245.5,0.0,84.20456028717037,6.2447143647,21.363,10.80288943772962,7.216043565011791,28866.40654034138
681,2020-04-14 17:48:00,18.2,19.0,2,2.087912087912088,2020-04-14 19:48:00,38.1646509515925,127.415710898265,6.08,80.11,3.13,253.5,0.0,84.16762171344092,6.17581363722,21.098399999999998,10.593530386539491,7.1323017941677875,23503.61284890529
681,2020-04-14 17:48:00,18.2,19.0,3,3.1318681318681323,2020-04-14 20:48:00,38.1646509515925,127.415710898265,5.03,81.9,2.79,259.7,0.0,84.17384201965343,6.1365942383,20.909399999999998,10.422273417106707,7.079137596646919,20155.611630218053
681,2020-04-14 17:48:00,18.2,19.0,4,4.175824175824176,2020-04-14 21:48:00,38.1646509515925,127.415710898265,4.45,81.76,2.47,262.3,0.0,84.19983473069792,6.1246267152,20.805,10.291400431721716,7.056199973695905,18213.441170033628
681,2020-04-14 17:48:00,18.2,19.0,5,5.21978021978022,2020-04-14 22:48:00,38.1646509515925,127.415710898265,4.18,81.23,2.17,261.5,0.0,84.22618159440869,6.12200890416,20.7564,10.172932519072587,7.047468327828351,16796.16783910459
681,2020-04-14 17:48:00,18.2,19.0,6,6.263736263736265,2020-04-14 23:48:00,38.1646509515925,127.415710898265,3.88,81.79,1.95,260.9,0.0,84.24032814603136,6.11164328838,20.7024,10.079928308752317,7.0328171479865516,15650.407692169621
681,2020-04-14 17:48:00,18.2,19.0,7,7.307692307692308,2020-04-15 00:48:00,38.1646509515925,127.415710898265,3.42,83.87,1.77,261.5,0.0,84.25111280247452,6.08975654636,20.6196,10.003410757791372,7.0063817838536515,14579.386752734037
681,2020-04-14 17:48:00,18.2,19.0,8,8.351648351648352,2020-04-15 01:48:00,38.1646509515925,127.415710898265,2.99,85.61,1.65,261.6,0.0,84.26856408212039,6.07245651361,20.5422,9.966475319677699,6.983759733004714,13967.017656571756
681,2020-04-14 17:48:00,18.2,19.0,9,9.395604395604396,2020-04-15 02:48:00,38.1646509515925,127.415710898265,2.8,86.34,1.56,259.3,0.0,84.28268345313299,6.0655856214,20.508,9.940251538913513,6.974274236042027,13627.198296220971
681,2020-04-14 17:48:00,18.2,19.0,10,10.43956043956044,2020-04-15 03:48:00,38.1646509515925,127.415710898265,2.56,87.38,1.45,255.6,0.0,84.30454381387018,6.05686352412,20.4648,9.914452166822615,6.962262703129553,13269.667263180827
681,2020-04-14 17:48:00,18.2,19.0,11,11.483516483516484,2020-04-15 04:48:00,38.1646509515925,127.415710898265,2.44,87.46,1.27,251.1,0.0,84.32443738325291,6.05465049876,20.4432,9.8513088517944,6.957674847388263,12708.708076332176
681,2020-04-14 17:48:00,18.2,19.0,12,12.52747252747253,2020-04-15 05:48:00,38.1646509515925,127.415710898265,3.02,83.73,0.95,247.8,0.0,84.33270379925405,6.08252358764,20.5476,9.704542550186648,6.991194265074939,11942.490575042588
681,2020-04-14 17:48:00,18.2,19.0,13,13.571428571428573,2020-04-15 06:48:00,38.1646509515925,127.415710898265,5.43,75.22,0.83,248.1,0.0,84.39534589279948,6.19920847674,20.9814,9.727946782253289,7.131038184505605,13680.95676676999
681,2020-04-14 17:48:00,18.2,19.0,14,14.615384615384617,2020-04-15 07:48:00,38.1646509515925,127.415710898265,8.01,65.75,1.01,249.8,0.0,84.59885183336718,6.38412474425,21.4458,10.091126641366388,7.320336470701504,20313.389957013213
681,2020-04-14 17:48:00,18.2,19.0,15,15.65934065934066,2020-04-15 08:48:00,38.1646509515925,127.415710898265,11.72,48.55,2.0,273.7,0.0,85.4081633201676,6.8120200179,22.113599999999998,11.855333189970933,7.696690814250585,86839.42429522781
681,2020-04-14 17:48:00,18.2,19.0,16,16.703296703296704,2020-04-15 09:48:00,38.1646509515925,127.415710898265,14.41,41.87,2.41,289.4,0.0,85.89339555507041,7.109955204929999,22.5978,12.950375890925168,7.959308811982888,220799.3269745982
681,2020-04-14 17:48:00,18.2,19.0,17,17.747252747252748,2020-04-15 10:48:00,38.1646509515925,127.415710898265,16.21,39.49,1.97,299.2,0.0,86.1073397873884,7.28948873391,22.9218,13.052657441322452,8.121817170378923,276674.35417467577
681,2020-04-14 17:48:00,18.2,19.0,18,18.791208791208792,2020-04-15 11:48:00,38.1646509515925,127.415710898265,17.44,38.15,1.58,303.9,0.0,86.23174313969832,7.4117011389,23.1432,13.024795853088259,8.23231991774201,303511.37520529685
681,2020-04-14 17:48:00,18.2,19.0,19,19.835164835164836,2020-04-15 12:48:00,38.1646509515925,127.415710898265,18.25,37.65,1.35,301.3,0.0,86.29812157252196,7.48528829475,23.289,12.995779468716531,8.300745819536525,318908.6941343146
682,2020-04-13 19:16:00,0.7833333333333333,0.05,1,0.06382978723404256,2020-04-13 20:16:00,38.0701588123932,127.523433810035,7.23,50.64,0.85,112.9,0.0,85.0893476753247,6.50618990968,21.3054,10.705289627750801,7.378959331385324,31535.180336681857
683,2020-04-13 12:10:00,2.2,0.8,1,0.36363636363636365,2020-04-13 13:10:00,37.5609554668992,128.11019928627,12.22,39.35,9.1,17.1,0.0,86.02638569020802,6.9945539838,22.2036,18.483776323614638,7.8258673563709085,4508090.82980512
683,2020-04-13 12:10:00,2.2,0.8,2,0.7272727272727273,2020-04-13 14:10:00,37.5609554668992,128.11019928627,12.34,37.97,9.24,16.6,0.0,86.10810294355436,7.0263473875199995,22.2252,18.829680800898327,7.84909689366876,5587547.240378567
683,2020-04-13 12:10:00,2.2,0.8,3,1.0909090909090908,2020-04-13 15:10:00,37.5609554668992,128.11019928627,11.99,38.1,8.99,18.0,0.0,86.06704505458893,6.9975246281,22.1622,18.48692539316668,7.82128782861358,4489585.947492433
684,2020-04-11 14:34:00,0.4666666666666667,0.01,1,0.02142857142857143,2020-04-11 15:34:00,37.4594058323665,128.06243796948,9.92,55.2,3.21,273.9,0.0,85.00230484358357,6.6077891456,21.7896,11.913583216888034,7.516813725986484,75714.01905629887
685,2020-04-10 11:56:00,1.55,0.3,1,0.1935483870967742,2020-04-10 12:56:00,37.6373898432815,128.553137969179,9.6,47.59,1.61,97.5,0.0,85.32858512566672,6.6903848756999995,21.732,11.497043296057074,7.5612661639858905,61141.395606898725
685,2020-04-10 11:56:00,1.55,0.3,2,0.3870967741935484,2020-04-10 13:56:00,37.6373898432815,128.553137969179,9.95,48.35,1.38,106.5,0.01,85.31028416753925,6.70262878075,21.795,11.335790488530478,7.578616740132242,56212.35798037524
686,2020-04-10 11:51:00,1.65,0.5,1,0.30303030303030304,2020-04-10 12:51:00,37.2306925112002,128.079484645368,12.32,44.66,2.66,168.9,0.0,85.63561224263331,6.91429217308,22.221600000000002,12.65031050091396,7.7781329829434425,153362.7020709125
686,2020-04-10 11:51:00,1.65,0.5,2,0.6060606060606061,2020-04-10 13:51:00,37.2306925112002,128.079484645368,12.6,45.12,2.72,176.8,0.0,85.63483616338755,6.9256099215999996,22.272,12.68724206724966,7.793012050974574,159198.13939857646
687,2020-04-08 13:36:00,2.316666666666667,1.5,1,0.6474820143884892,2020-04-08 14:36:00,37.4179628767007,128.002389352861,10.62,31.41,6.57,302.7,0.0,86.17613009105652,6.98965026628,21.915599999999998,16.61767340310745,7.777783510133708,1536428.4005424585
687,2020-04-08 13:36:00,2.316666666666667,1.5,2,1.2949640287769784,2020-04-08 15:36:00,37.4179628767007,128.002389352861,10.38,32.53,6.02,301.0,0.0,86.0986290705112,6.95355539916,21.8724,15.988122897404034,7.748615619671903,1045181.8893017839
687,2020-04-08 13:36:00,2.316666666666667,1.5,3,1.9424460431654675,2020-04-08 16:36:00,37.4179628767007,128.002389352861,9.84,34.11,5.31,299.2,0.0,85.97788749179949,6.88742193826,21.775199999999998,15.16675216387624,7.692256915685555,616385.9526349865
688,2020-04-08 12:30:00,2.5,0.8,1,0.32,2020-04-08 13:30:00,37.2721876092467,128.268910017243,10.55,30.22,6.93,304.7,0.0,86.22513164459481,7.0008067407,21.903,17.039082901504017,7.782697853851685,1950461.9072290706
688,2020-04-08 12:30:00,2.5,0.8,2,0.64,2020-04-08 14:30:00,37.2721876092467,128.268910017243,10.62,31.41,6.57,302.7,0.0,86.17613009105652,6.98965026628,21.915599999999998,16.61767340310745,7.777783510133708,1536428.4005424585
688,2020-04-08 12:30:00,2.5,0.8,3,0.96,2020-04-08 15:30:00,37.2721876092467,128.268910017243,10.38,32.53,6.02,301.0,0.0,86.0986290705112,6.95355539916,21.8724,15.988122897404034,7.748615619671903,1045181.8893017839
689,2020-03-15 14:52:00,0.8833333333333333,0.04,1,0.04528301886792453,2020-03-15 15:52:00,37.7943429825133,128.85475999806,6.5,47.83,7.99,298.7,0.21,85.20640951242645,6.35294924856,19.674,15.590685823695024,7.030409040282236,363706.53469461075
690,2020-03-15 14:29:00,1.05,0.06,1,0.05714285714285714,2020-03-15 15:29:00,37.6885985446756,127.664103886782,5.22,38.36,10.98,296.3,0.09,85.60104326359881,6.3467827936639996,19.4436,19.14625505927759,6.989655019162876,2125132.0970871523
690,2020-03-15 14:29:00,1.05,0.06,2,0.11428571428571428,2020-03-15 16:29:00,37.6885985446756,127.664103886782,3.16,44.37,10.06,300.5,0.1,85.21001026527047,6.210958239084,19.0728,17.313360587387358,6.847381192853233,708263.227548248
691,2020-03-08 16:05:00,2.0833333333333335,0.1,1,0.048,2020-03-08 17:05:00,37.7523096450281,127.796298351078,6.18,64.82,2.29,281.8,0.0,84.54680058381011,6.227984355872,19.6164,10.687602233315802,6.944203903414155,20933.558521182105
691,2020-03-08 16:05:00,2.0833333333333335,0.1,2,0.096,2020-03-08 18:05:00,37.7523096450281,127.796298351078,5.61,63.32,2.02,305.7,0.0,84.58844177315511,6.219093594104,19.5138,10.60298199919895,6.922580662194989,19499.007839511556
691,2020-03-08 16:05:00,2.0833333333333335,0.1,3,0.14400000000000002,2020-03-08 19:05:00,37.7523096450281,127.796298351078,5.23,62.72,1.75,334.3,0.0,84.60703450396095,6.210066812832,19.4454,10.486174905893115,6.906221056779983,17900.278527820195
692,2020-03-08 14:12:00,1.85,0.7,1,0.37837837837837834,2020-03-08 15:12:00,38.0576735877991,127.668191116312,11.9,52.57,2.37,252.3,0.0,85.23060036402615,6.5488760862,20.646,11.784971888885917,7.304954396126682,57047.30438039989
692,2020-03-08 14:12:00,1.85,0.7,2,0.7567567567567567,2020-03-08 16:12:00,38.0576735877991,127.668191116312,8.87,71.38,2.05,264.7,0.0,84.41154362557022,6.254005207452,20.1006,10.367415822374845,7.0355170349182945,18732.823073575077
693,2020-03-08 13:30:00,4.5,0.05,1,0.011111111111111112,2020-03-08 14:30:00,37.7710054077675,127.966895174076,11.95,42.18,0.95,225.4,0.0,85.64769294521741,6.67168620918,20.655,11.62548735726089,7.382165486557636,55804.747584410296
693,2020-03-08 13:30:00,4.5,0.05,2,0.022222222222222223,2020-03-08 15:30:00,37.7710054077675,127.966895174076,11.7,45.88,1.3,236.9,0.0,85.50504346636419,6.61665973248,20.61,11.599546282406207,7.341227619301933,52819.31074983967
693,2020-03-08 13:30:00,4.5,0.05,3,0.03333333333333333,2020-03-08 16:30:00,37.7710054077675,127.966895174076,10.75,55.85,1.29,241.2,0.0,85.0119405438988,6.46572214695,20.439,10.829297620928989,7.220817553777569,29468.38753580772
693,2020-03-08 13:30:00,4.5,0.05,4,0.044444444444444446,2020-03-08 17:30:00,37.7710054077675,127.966895174076,8.63,58.53,1.17,243.0,0.0,84.83533335793189,6.359190389558,20.0574,10.506346179275168,7.094840304944999,21529.626775165314
693,2020-03-08 13:30:00,4.5,0.05,5,0.05555555555555556,2020-03-08 18:30:00,37.7710054077675,127.966895174076,6.58,56.81,1.12,246.9,0.0,84.83715418065849,6.295271993856,19.6884,10.482520899790899,6.997222603907752,19411.81195165808
694,2020-02-24 12:58:00,2.283333333333333,0.1,1,0.043795620437956206,2020-02-24 13:58:00,37.79186457822,127.646194579037,7.89,65.79,3.78,254.2,0.0,84.5085037278273,6.273772989622,19.9242,11.461227401461231,7.020764298707821,35717.63291584252
694,2020-02-24 12:58:00,2.283333333333333,0.1,2,0.08759124087591241,2020-02-24 14:58:00,37.79186457822,127.646194579037,7.08,74.06,2.65,256.0,0.0,84.3041013286498,6.188886582056,19.778399999999998,10.531827830811956,6.944915390646337,19066.673186723216
694,2020-02-24 12:58:00,2.283333333333333,0.1,3,0.13138686131386862,2020-02-24 15:58:00,37.79186457822,127.646194579037,4.9,81.21,2.05,258.5,0.0,84.2299447998231,6.1003588932,19.386,10.11671940689988,6.828646151994386,13336.510293319685
695,2020-01-04 14:49:00,0.85,0.04,1,0.047058823529411764,2020-01-04 15:49:00,37.2182019484655,128.671426990821,1.74,61.52,6.8,305.1,0.0,84.4758239698791,6.097281718976,18.8172,13.28610502246239,6.737076199118321,75452.13123778124
696,2020-01-04 13:54:00,27.266666666666666,7.0,1,0.2567237163814181,2020-01-04 14:54:00,37.9259016421481,127.746212145455,2.33,55.95,4.96,304.4,0.0,84.70062799782794,6.13449863147,18.9234,12.485334360447744,6.7768107961170365,50494.52674057205
696,2020-01-04 13:54:00,27.266666666666666,7.0,2,0.5134474327628362,2020-01-04 15:54:00,37.9259016421481,127.746212145455,0.25,74.65,2.72,297.9,0.0,84.28444097416096,6.03046418505,18.549,10.541094135428105,6.653296438113711,14637.961204519153
696,2020-01-04 13:54:00,27.266666666666666,7.0,3,0.7701711491442543,2020-01-04 16:54:00,37.9259016421481,127.746212145455,-2.32,82.87,2.82,289.7,0.0,84.23927839962482,5.981396484252,18.0864,10.530168456162272,6.5485645024139645,13187.804618661175
696,2020-01-04 13:54:00,27.266666666666666,7.0,4,1.0268948655256724,2020-01-04 17:54:00,37.9259016421481,127.746212145455,-2.99,84.1,2.85,289.7,0.0,84.24754411659451,5.97324920082,17.9658,10.557826038731907,6.523873166632535,13094.71024756333
696,2020-01-04 13:54:00,27.266666666666666,7.0,5,1.2836185819070907,2020-01-04 18:54:00,37.9259016421481,127.746212145455,-3.91,84.85,2.76,298.1,0.0,84.26782691936481,5.96210370213,17.8002,10.538768510681615,6.48984241377838,12542.798434540868
696,2020-01-04 13:54:00,27.266666666666666,7.0,6,1.5403422982885087,2020-01-04 19:54:00,37.9259016421481,127.746212145455,-4.57,84.44,2.54,313.6,0.0,84.2873844070836,5.951936333224,17.6814,10.450057261892434,6.464039108449226,11629.14423569357
696,2020-01-04 13:54:00,27.266666666666666,7.0,7,1.7970660146699267,2020-01-04 20:54:00,37.9259016421481,127.746212145455,-4.8,83.79,2.25,326.8,0.0,84.30561676952334,5.94660967414,17.64,10.323780944327648,6.453977918629946,10706.093654113642
696,2020-01-04 13:54:00,27.266666666666666,7.0,8,2.053789731051345,2020-01-04 21:54:00,37.9259016421481,127.746212145455,-4.77,81.64,1.94,340.1,0.0,84.32105358502106,5.940018603384,17.6454,10.184933038517286,6.450996402641478,9846.651742385005
696,2020-01-04 13:54:00,27.266666666666666,7.0,9,2.310513447432763,2020-01-04 22:54:00,37.9259016421481,127.746212145455,-4.65,80.04,1.61,350.0,0.0,84.34373301501115,5.93692362556,17.667,10.047652280181659,6.452775079691936,9100.949477209191
696,2020-01-04 13:54:00,27.266666666666666,7.0,10,2.5672371638141813,2020-01-04 23:54:00,37.9259016421481,127.746212145455,-4.74,79.5,1.38,354.6,0.0,84.3626666427422,5.9335747684,17.6508,9.95728186571558,6.448095410270644,8593.3805621553
696,2020-01-04 13:54:00,27.266666666666666,7.0,11,2.823960880195599,2020-01-05 00:54:00,37.9259016421481,127.746212145455,-4.93,79.65,1.09,352.1,0.0,84.38823856898695,5.93061892571,17.6166,9.846775541409944,6.440641553952609,7997.192945341733
696,2020-01-04 13:54:00,27.266666666666666,7.0,12,3.0806845965770173,2020-01-05 01:54:00,37.9259016421481,127.746212145455,-4.88,78.57,0.73,333.1,0.0,84.42365448292796,5.927890613028,17.6256,9.716160348007712,6.440534890847974,7401.521731402485
696,2020-01-04 13:54:00,27.266666666666666,7.0,13,3.3374083129584355,2020-01-05 02:54:00,37.9259016421481,127.746212145455,-5.14,79.96,0.66,313.8,0.0,84.4330653177816,5.927929602912,17.5788,9.694280673999357,6.4327354692751335,7255.267198313126
696,2020-01-04 13:54:00,27.266666666666666,7.0,14,3.5941320293398533,2020-01-05 03:54:00,37.9259016421481,127.746212145455,-5.74,83.37,0.76,317.7,0.0,84.43697334829996,5.931310862624,17.4708,9.748406017553028,6.416576257980485,7383.896989146797
696,2020-01-04 13:54:00,27.266666666666666,7.0,15,3.8508557457212715,2020-01-05 04:54:00,37.9259016421481,127.746212145455,-5.94,84.42,0.72,327.0,0.0,84.45014426283684,5.932874018704,17.4348,9.746131911489314,6.411412271174496,7339.856441781323
696,2020-01-04 13:54:00,27.266666666666666,7.0,16,4.10757946210269,2020-01-05 05:54:00,37.9259016421481,127.746212145455,-5.83,83.23,0.39,4.4,0.0,84.48556338616775,5.929389053022,17.4546,9.631493530266399,6.412719578584426,6866.14828247706
696,2020-01-04 13:54:00,27.266666666666666,7.0,17,4.364303178484108,2020-01-05 06:54:00,37.9259016421481,127.746212145455,-5.9,83.33,0.4,103.0,0.0,84.48522988055912,5.92877135712,17.442,9.635912622399234,6.41023180760368,6868.923313849248
696,2020-01-04 13:54:00,27.266666666666666,7.0,18,4.621026894865526,2020-01-05 07:54:00,37.9259016421481,127.746212145455,-5.68,82.24,0.85,140.7,0.0,84.42166859889004,5.927592046656,17.4816,9.77246520993123,6.416218702489408,7487.21231955498
696,2020-01-04 13:54:00,27.266666666666666,7.0,19,4.877750611246944,2020-01-05 08:54:00,37.9259016421481,127.746212145455,-3.62,78.18,1.26,152.0,0.0,84.36659748032109,5.951052206448,17.8524,9.90250676738101,6.4919318885490975,8657.059925306088
696,2020-01-04 13:54:00,27.266666666666666,7.0,20,5.134474327628363,2020-01-05 09:54:00,37.9259016421481,127.746212145455,-1.14,65.8,1.06,172.4,0.0,84.50104841515099,5.99878223376,18.2988,9.983145835436709,6.5936642321196075,9956.481156827656
