fire_start_datetime,start_time,fire_end_datetime,end_time,corrected_address,damage_area,latitude,longitude
2017-04-29,12:24:00,2017-04-29,13:45:00,강원도 춘천시 서면,0.02,37.8986923448081,127.692791905634
2017-04-29,05:20:00,2017-04-29,07:13:00,강원도 고성군 거진읍,0.1,38.4361391562227,128.452553768285
2017-04-28,14:00:00,2017-04-28,20:00:00,강원도 홍천군 내촌면,0.1,37.8163476368407,128.086739600183
2017-04-26,15:20:00,2017-04-26,21:00:00,강원도 홍천군 화촌면,0.2,37.7710054077675,127.966895174076
2017-03-15,11:02:00,2017-03-15,12:30:00,강원도 춘천시 동산면,0.05,37.7523096450281,127.796298351078
2017-03-14,15:11:00,2017-03-14,18:20:00,강원도 홍천군 서면,0.5,37.6885985446756,127.664103886782
2017-03-14,12:26:00,2017-03-14,14:55:00,강원도 춘천시 서면,0.3,37.8986923448081,127.692791905634
2017-03-14,12:15:00,2017-03-14,14:00:00,강원도 화천군 상서면,0.1,38.1578310622547,127.654248763255
2017-03-13,15:38:00,2017-03-13,17:00:00,강원도 영월군 김삿갓면,0.3,37.1256797470207,128.570085899718
2017-03-12,17:45:00,2017-03-12,19:40:00,강원도 춘천시 서면,0.3,37.8986923448081,127.692791905634
2017-03-11,16:28:00,2017-03-11,19:00:00,강원도 홍천군 서면,0.05,37.6885985446756,127.664103886782
2017-03-11,14:58:00,2017-03-11,20:00:00,강원도 양구군 국토정중앙면,0.3,38.1084781281203,128.034570007438
2017-03-10,21:30:00,2017-03-10,00:00:00,강원도 홍천군 홍천읍,0.2,37.68943404802,127.884306327398
2017-01-19,18:55:00,2017-01-19,19:35:00,강원도 강릉시 구정면,0.05,37.7183755047744,128.880053838573
2017-01-16,13:39:00,2017-01-16,14:15:00,강원도 양양군 서면,0.02,38.0715261451956,128.585234510802
2017-01-14,21:44:00,2017-01-14,22:55:00,강원도 양양군 현북면,0.04,38.0190056461486,128.723115872388
2017-01-12,16:19:00,2017-01-12,17:30:00,강원도 강릉시 사천면,0.03,37.8235278808534,128.848721826973
2017-01-11,14:22:00,2017-01-11,16:00:00,강원도 춘천시 서면,0.05,37.8986923448081,127.692791905634
2017-03-10,12:50:00,2017-03-10,14:10:00,강원도 삼척시 도계읍,0.1,37.2364370242581,129.045174522503
2017-03-10,11:35:00,2017-03-10,12:20:00,강원도 춘천시 동면,0.01,37.910341608957,127.781091988381
2017-03-09,10:28:00,2017-03-10,22:30:00,강원도 강릉시 옥계면,75.0,37.6126632423991,129.0379307125
2017-03-03,21:20:00,2017-03-03,23:55:00,강원도 홍천군 서면,0.01,37.6885985446756,127.664103886782
2017-02-28,13:00:00,2017-02-28,14:00:00,강원도 원주시 호저면,0.1,37.4110343612581,127.925706853576
2017-02-28,10:53:00,2017-02-28,11:52:00,강원도 홍천군 내촌면,0.2,37.8163476368407,128.086739600183
2017-02-22,09:15:00,2017-02-22,09:45:00,강원도 강릉시 강동면,0.01,37.7280943167627,128.954226402687
2017-02-21,11:56:00,2017-02-21,12:55:00,강원도 강릉시 강동면,0.03,37.7280943167627,128.954226402687
2017-03-19,18:14:00,2017-03-19,20:00:00,강원도 춘천시 석사동,0.05,37.8552732879352,127.746663141751
2017-03-19,14:25:00,2017-03-19,15:15:00,강원도 영월군 영월읍,0.2,37.1874352109429,128.466067893114
2017-03-19,10:58:00,2017-03-19,14:58:00,강원도 화천군 하남면,1.5,38.0576735877991,127.668191116312
2017-03-19,10:44:00,2017-03-19,12:39:00,강원도 평창군 용평면,0.3,37.6066960645327,128.440214137176
2017-03-18,16:50:00,2017-03-18,18:00:00,강원도 원주시 흥업면,0.03,37.3025500299786,127.921181194086
2017-03-18,13:00:00,2017-03-18,14:10:00,강원도 고성군 토성면,0.1,38.257289697991,128.558906495609
2017-03-17,13:46:00,2017-03-17,14:47:00,강원도 철원군 동송읍,0.1,38.2072165163278,127.208191410563
2018-12-28,20:43:00,2018-12-29,16:00:00,강원도 삼척시 미로면,10.0,37.4175439757334,129.112486953361
2018-12-22,14:17:00,2018-12-22,15:30:00,강원도 평창군 진부면,0.05,37.6373898432815,128.553137969179
2018-11-26,06:30:00,2018-11-26,07:25:00,강원도 삼척시 근덕면,0.03,37.3792784455933,129.225825562476
2018-11-23,09:52:00,2018-11-23,11:20:00,강원도 삼척시 근덕면,0.1,37.3792784455933,129.225825562476
2018-11-22,14:24:00,2018-11-22,15:25:00,강원도 철원군 서면,0.1,38.1646509515925,127.415710898265
2018-10-04,13:30:00,2018-10-04,15:20:00,강원도 인제군 남면,0.01,37.9659219985446,128.08336017963
2018-06-23,14:20:00,2018-06-23,20:00:00,강원도 춘천시 북산면,0.01,37.9873330402956,127.885966945811
2018-06-22,18:02:00,2018-06-23,23:30:00,강원도 인제군 남면,0.01,37.9659219985446,128.08336017963
2018-06-22,15:00:00,2018-06-22,19:30:00,강원도 양구군 국토정중앙면,0.05,38.1084781281203,128.034570007438
2018-06-01,14:30:00,2018-06-01,18:00:00,강원도 춘천시 신북읍,0.01,37.9259016421481,127.746212145455
2018-04-21,21:35:00,2018-04-22,00:50:00,강원도 원주시 문막읍,0.5,37.3126265706472,127.817203298785
2018-04-21,16:38:00,2018-04-21,18:40:00,강원도 춘천시 서면,0.5,37.8986923448081,127.692791905634
2018-04-21,11:35:00,2018-04-21,23:00:00,강원도 인제군 인제읍,3.0,38.0703902211485,128.172217558963
2018-04-01,13:00:00,2018-04-01,15:20:00,강원도 철원군 동송읍,0.1,38.2072165163278,127.208191410563
2018-03-28,06:19:00,2018-03-28,22:00:00,강원도 고성군 간성읍,40.0,38.3783819019248,128.466855795807
2018-03-25,21:20:00,2018-03-25,23:00:00,강원도 삼척시 근덕면,0.2,37.3792784455933,129.225825562476
2018-03-25,19:55:00,2018-03-25,22:16:00,강원도 원주시 태장동,0.3,37.3552337842644,127.955206525576
2018-03-22,14:30:00,2018-03-22,16:20:00,강원도 춘천시 남산면,1.1,37.79186457822,127.646194579037
2018-03-14,14:34:00,2018-03-14,15:30:00,강원도 춘천시 온의동,0.2,37.8668654361775,127.715491177909
2018-02-20,15:56:00,2018-02-20,17:28:00,강원도 정선군 신동읍,0.1,37.2182019484655,128.671426990821
2018-02-19,15:03:00,2018-02-19,16:30:00,강원도 원주시 부론면,0.5,37.2076020452332,127.750494148523
2018-02-16,14:11:00,2018-02-16,15:20:00,강원도 평창군 평창읍,0.5,37.3677151528904,128.400549022928
2018-02-12,12:12:00,2018-02-12,13:50:00,강원도 횡성군 공근면,0.1,37.5364543513987,127.961772076306
2018-02-11,21:27:00,2018-02-13,21:00:00,강원도 삼척시 도계읍,50.0,37.2364370242581,129.045174522503
2018-02-11,16:14:00,2018-02-13,21:00:00,강원도 삼척시 노곡면,67.0,37.3477672516229,129.164074412158
2018-02-11,13:25:00,2018-02-11,14:39:00,강원도 영월군 중동면,0.2,37.1452872087537,128.680530612342
2018-02-09,06:15:00,2018-02-09,08:00:00,강원도 춘천시 동산면,0.01,37.7523096450281,127.796298351078
2018-02-08,15:00:00,2018-02-08,17:55:00,강원도 양구군 국토정중앙면,0.06,38.1084781281203,128.034570007438
2018-02-01,13:40:00,2018-02-01,17:00:00,강원도 홍천군 서석면,0.02,37.7135954442631,128.186169902059
2018-01-14,19:53:00,2018-01-15,05:30:00,강원도 양양군 양양읍,1.2,38.0806715229116,128.624012188104
2018-04-21,10:48:00,2018-04-21,12:04:00,강원도 화천군 간동면,0.15,38.0552638648249,127.790017389636
2018-04-20,13:38:00,2018-04-20,17:50:00,강원도 평창군 대관령면,0.08,37.6736318231798,128.706141784901
2018-04-19,19:30:00,2018-04-20,07:00:00,강원도 양양군 현남면,3.0,37.9692314024179,128.759480350041
2018-04-13,12:51:00,2018-04-13,15:00:00,강원도 춘천시 동면,0.02,37.910341608957,127.781091988381
2018-04-09,14:36:00,2018-04-09,18:30:00,강원도 삼척시 원덕읍,0.3,37.1764583972782,129.335713745385
2018-08-17,13:46:00,2018-08-17,18:20:00,강원도 춘천시 동면,0.5,37.910341608957,127.781091988381
2018-08-15,12:20:00,2018-08-15,14:00:00,강원도 횡성군 안흥면,0.25,37.4125128396148,128.156049802743
2018-08-05,18:28:00,2018-08-05,19:33:00,강원도 강릉시 왕산면,0.02,37.6726837387208,128.837804434963
2018-08-05,16:35:00,2018-08-05,18:10:00,강원도 홍천군 영귀미면,0.03,37.6780725461921,127.935063630646
2018-08-03,10:28:00,2018-08-03,13:10:00,강원도 횡성군 우천면,0.3,37.4594058323665,128.06243796948
2018-08-01,08:51:00,2018-08-01,13:00:00,강원도 춘천시 동면,0.1,37.910341608957,127.781091988381
2018-07-31,15:04:00,2018-07-31,17:21:00,강원도 원주시 부론면,0.2,37.2076020452332,127.750494148523
2018-07-29,13:48:00,2018-07-29,19:00:00,강원도 춘천시 남면,0.01,37.7321563694312,127.599895449274
2018-06-24,17:30:00,2018-06-24,20:00:00,강원도 홍천군 내촌면,0.25,37.8163476368407,128.086739600183
2018-06-24,16:42:00,2018-06-24,20:00:00,강원도 홍천군 북방면,1.0,37.705563256545,127.853191045521
2018-01-10,21:38:00,2018-01-10,22:40:00,강원도 양양군 양양읍,0.02,38.0806715229116,128.624012188104
2018-01-02,20:40:00,2018-01-02,22:30:00,강원도 원주시 소초면,0.01,37.4179628767007,128.002389352861
2019-12-31,02:56:00,2019-12-31,04:43:00,강원도 강릉시 죽헌동,0.1,37.7807578788175,128.855242116767
2019-12-31,00:32:00,2019-12-31,04:21:00,강원도 고성군 토성면,0.5,38.257289697991,128.558906495609
2019-12-24,12:11:00,2019-12-24,14:22:00,강원도 평창군 미탄면,0.01,37.3420792035649,128.495781431646
2019-12-20,11:40:00,2019-12-20,13:20:00,강원도 홍천군 홍천읍,0.04,37.68943404802,127.884306327398
2019-12-11,19:18:00,2019-12-12,10:39:00,강원도 정선군 북평면,2.0,37.4488891078994,128.670490518986
2019-12-11,16:25:00,2019-12-11,18:00:00,강원도 인제군 인제읍,0.05,38.0703902211485,128.172217558963
2019-12-06,08:59:00,2019-12-06,09:50:00,강원도 춘천시 북산면,0.5,37.9873330402956,127.885966945811
2019-12-05,10:09:00,2019-12-05,15:00:00,강원도 삼척시 도계읍,0.1,37.2364370242581,129.045174522503
2019-12-04,11:30:00,2019-12-04,12:47:00,강원도 양구군 양구읍,0.1,38.1080405251365,127.990430398263
2019-11-16,17:18:00,2019-11-16,18:10:00,강원도 강릉시 구정면,0.01,37.7183755047744,128.880053838573
2019-08-26,12:10:00,2019-08-26,18:00:00,강원도 홍천군 서석면,0.08,37.7135954442631,128.186169902059
2019-08-23,12:31:00,2019-08-23,14:15:00,강원도 횡성군 서원면,0.15,37.4870801187572,127.850550659118
2019-07-09,18:39:00,2019-07-09,21:10:00,강원도 영월군 남면,0.6,37.1865451028246,128.404493044827
2019-07-09,13:49:00,2019-07-09,16:00:00,강원도 원주시 귀래면,0.01,37.1697663767707,127.884667844212
2019-07-08,09:38:00,2019-07-08,12:45:00,강원도 원주시 신림면,0.1,37.2306925112002,128.079484645368
2019-07-07,16:04:00,2019-07-07,17:10:00,강원도 횡성군 청일면,0.07,37.5837464013969,128.150414957403
2019-06-04,14:14:00,2019-06-04,15:26:00,강원도 정선군 화암면,0.2,37.3401338968677,128.787796810301
2019-05-24,12:59:00,2019-05-24,14:30:00,강원도 영월군 영월읍,0.1,37.1874352109429,128.466067893114
2019-05-23,12:37:00,2019-05-23,14:38:00,강원도 정선군 임계면,0.1,37.4948152077541,128.852109625413
2019-05-19,14:20:00,2019-05-19,14:51:00,강원도 강릉시 강동면,0.01,37.7280943167627,128.954226402687
2019-05-16,15:55:00,2019-05-16,17:30:00,강원도 평창군 대관령면,0.02,37.6736318231798,128.706141784901
2019-05-12,11:59:00,2019-05-12,12:50:00,강원도 정선군 신동읍,0.1,37.2182019484655,128.671426990821
2019-05-11,17:50:00,2019-05-11,19:20:00,강원도 홍천군 서면,0.08,37.6885985446756,127.664103886782
2019-05-11,14:36:00,2019-05-11,16:20:00,강원도 정선군 신동읍,0.1,37.2182019484655,128.671426990821
2019-05-10,09:34:00,2019-05-10,12:00:00,강원도 고성군 죽왕면,0.54,38.3287596789233,128.525205848883
2019-05-07,15:40:00,2019-05-07,18:30:00,강원도 홍천군 서석면,1.3,37.7135954442631,128.186169902059
2019-05-07,11:47:00,2019-05-07,18:00:00,강원도 춘천시 동면,1.5,37.910341608957,127.781091988381
2019-05-06,17:50:00,2019-05-06,19:20:00,강원도 원주시 소초면,0.1,37.4179628767007,128.002389352861
2019-05-06,14:08:00,2019-05-06,14:58:00,강원도 홍천군 화촌면,0.02,37.7710054077675,127.966895174076
2019-05-05,14:25:00,2019-05-05,22:00:00,강원도 인제군 남면,5.2,37.9659219985446,128.08336017963
2019-05-05,11:40:00,2019-05-05,12:30:00,강원도 횡성군 둔내면,0.15,37.5122165122342,128.218832889124
2019-05-05,03:22:00,2019-05-05,04:45:00,강원도 춘천시 석사동,0.05,37.8552732879352,127.746663141751
2019-05-03,14:44:00,2019-05-03,16:01:00,강원도 춘천시 석사동,0.05,37.8552732879352,127.746663141751
2019-05-02,16:28:00,2019-05-02,17:10:00,강원도 횡성군 서원면,0.03,37.4870801187572,127.850550659118
2019-05-02,14:21:00,2019-05-02,16:25:00,강원도 춘천시 남산면,0.2,37.79186457822,127.646194579037
2019-04-22,12:19:00,2019-04-22,13:31:00,강원도 화천군 사내면,0.09,38.0701588123932,127.523433810035
2019-04-20,12:27:00,2019-04-20,15:30:00,강원도 춘천시 사북면,0.03,38.0298510072252,127.640812477483
2019-04-17,13:52:00,2019-04-17,14:51:00,강원도 영월군 영월읍,0.2,37.1874352109429,128.466067893114
2019-04-16,16:14:00,2019-04-16,16:50:00,강원도 홍천군 서면,0.08,37.6885985446756,127.664103886782
2019-01-22,12:30:00,2019-01-22,17:15:00,강원도 태백시 백산동,0.1,37.1467424740303,129.048373912181
2019-01-20,12:30:00,2019-01-20,15:00:00,강원도 춘천시 서면,1.2,37.8986923448081,127.692791905634
2019-01-19,22:40:00,2019-01-19,23:45:00,강원도 강릉시 왕산면,0.03,37.6726837387208,128.837804434963
2019-01-10,11:17:00,2019-01-10,12:05:00,강원도 고성군 토성면,0.5,38.257289697991,128.558906495609
2019-01-01,16:12:00,2019-01-02,17:20:00,강원도 양양군 서면,20.0,38.0715261451956,128.585234510802
2019-04-16,11:44:00,2019-04-16,18:00:00,강원도 고성군 현내면,0.2,38.4943416559629,128.427309190762
2019-04-12,20:58:00,2019-04-12,23:10:00,강원도 양구군 양구읍,0.3,38.1080405251365,127.990430398263
2019-04-08,14:45:00,2019-04-08,18:00:00,강원도 인제군 남면,0.5,37.9659219985446,128.08336017963
2019-04-07,10:39:00,2019-04-07,12:21:00,강원도 영월군 김삿갓면,0.3,37.1256797470207,128.570085899718
2019-04-04,23:46:00,2019-04-05,21:30:00,강원도 강릉시 옥계면,1260.0,37.6126632423991,129.0379307125
2019-04-04,19:17:00,2019-04-05,18:00:00,강원도 고성군 토성면,1227.0,38.257289697991,128.558906495609
2019-04-04,16:16:00,2019-04-04,18:00:00,강원도 원주시 부론면,0.5,37.2076020452332,127.750494148523
2019-04-04,14:45:00,2019-04-06,18:00:00,강원도 인제군 남면,345.0,37.9659219985446,128.08336017963
2019-04-04,13:30:00,2019-04-04,14:05:00,강원도 횡성군 횡성읍,0.05,37.4923616641075,127.992604693778
2019-04-03,14:22:00,2019-04-03,17:30:00,강원도 횡성군 갑천면,0.7,37.5609554668992,128.11019928627
2019-04-01,19:00:00,2019-04-01,20:15:00,강원도 홍천군 서면,0.02,37.6885985446756,127.664103886782
2019-03-17,12:40:00,2019-03-17,15:30:00,강원도 속초시 도문동,1.0,38.1676252448808,128.578642172396
2019-03-13,18:59:00,2019-03-13,21:45:00,강원도 춘천시 신북읍,0.02,37.9259016421481,127.746212145455
2019-03-13,10:47:00,2019-03-13,12:30:00,강원도 강릉시 연곡면,0.01,37.8601061139786,128.836941450583
2019-03-12,15:00:00,2019-03-12,16:20:00,강원도 춘천시 동면,0.1,37.910341608957,127.781091988381
2019-03-09,07:50:00,2019-03-09,09:00:00,강원도 강릉시 성산면,0.1,37.7187235115627,128.832100896917
2019-03-08,17:15:00,2019-03-08,18:30:00,강원도 홍천군 서석면,0.02,37.7135954442631,128.186169902059
2019-03-06,13:49:00,2019-03-06,15:40:00,강원도 강릉시 왕산면,0.06,37.6726837387208,128.837804434963
2019-03-04,13:34:00,2019-03-04,14:20:00,강원도 횡성군 우천면,0.1,37.4594058323665,128.06243796948
2019-03-04,12:40:00,2019-03-04,18:00:00,강원도 홍천군 영귀미면,0.6,37.6780725461921,127.935063630646
2019-03-03,11:45:00,2019-03-03,12:40:00,강원도 원주시 단계동,0.1,37.3526136221706,127.934460509721
2019-03-02,16:08:00,2019-03-02,19:00:00,강원도 화천군 화천읍,0.4,38.1042562811837,127.707178844679
2019-03-02,14:47:00,2019-03-02,15:40:00,강원도 춘천시 남산면,0.02,37.79186457822,127.646194579037
2019-02-27,14:12:00,2019-02-27,17:00:00,강원도 춘천시 서면,1.0,37.8986923448081,127.692791905634
2019-02-27,11:34:00,2019-02-27,12:50:00,강원도 평창군 용평면,0.1,37.6066960645327,128.440214137176
2019-01-30,17:20:00,2019-01-30,18:30:00,강원도 홍천군 화촌면,0.05,37.7710054077675,127.966895174076
2019-01-30,16:23:00,2019-01-30,20:00:00,강원도 동해시 신흥동,0.5,37.5203493506131,128.99437831764
2019-01-29,12:58:00,2019-01-29,14:30:00,강원도 횡성군 청일면,0.4,37.5837464013969,128.150414957403
2019-01-27,18:58:00,2019-01-27,22:40:00,강원도 원주시 신림면,0.2,37.2306925112002,128.079484645368
2019-01-27,14:22:00,2019-01-28,10:30:00,강원도 춘천시 신북읍,2.0,37.9259016421481,127.746212145455
2019-01-27,02:58:00,2019-01-27,04:50:00,강원도 원주시 신림면,0.1,37.2306925112002,128.079484645368
2019-01-26,14:15:00,2019-01-26,15:32:00,강원도 평창군 방림면,0.05,37.4264490397723,128.394222710894
2019-01-25,15:15:00,2019-01-25,16:30:00,강원도 원주시 지정면,0.1,37.3621506214657,127.840189486855
2019-01-24,15:48:00,2019-01-24,19:00:00,강원도 인제군 서화면,1.0,38.2183546450302,128.208496724551
2020-04-04,16:52:00,2020-04-04,18:45:00,강원도 춘천시 사북면,0.3,38.0298510072252,127.640812477483
2020-04-04,05:50:00,2020-04-04,06:44:00,강원도 횡성군 우천면,0.08,37.4594058323665,128.06243796948
2020-04-04,03:26:00,2020-04-04,09:00:00,강원도 삼척시 근덕면,0.5,37.3792784455933,129.225825562476
2020-04-03,14:44:00,2020-04-03,15:45:00,강원도 홍천군 두촌면,0.1,37.8686986720293,128.018956858672
2020-04-02,19:20:00,2020-04-02,20:10:00,강원도 횡성군 갑천면,0.05,37.5609554668992,128.11019928627
2020-04-01,11:44:00,2020-04-01,13:00:00,강원도 평창군 미탄면,0.05,37.3420792035649,128.495781431646
2020-03-31,13:00:00,2020-03-31,15:00:00,강원도 철원군 동송읍,2.0,38.2072165163278,127.208191410563
2020-03-26,12:27:00,2020-03-26,16:20:00,강원도 철원군 갈말읍,5.0,38.1477243520665,127.30830034891
2020-03-26,11:03:00,2020-03-26,13:53:00,강원도 양양군 현남면,0.3,37.9692314024179,128.759480350041
2020-03-25,16:01:00,2020-03-25,18:30:00,강원도 영월군 상동읍,1.0,37.1269849168596,128.826799439002
2020-12-25,16:22:00,2020-12-25,18:20:00,강원도 영월군 영월읍,0.3,37.1874352109429,128.466067893114
2020-12-12,18:25:00,2020-12-12,20:00:00,강원도 홍천군 서면,0.04,37.6885985446756,127.664103886782
2020-12-12,15:16:00,2020-12-12,19:00:00,강원도 원주시 신림면,0.05,37.2306925112002,128.079484645368
2020-12-12,11:43:00,2020-12-12,14:30:00,강원도 원주시 신림면,0.5,37.2306925112002,128.079484645368
2020-12-08,20:37:00,2020-12-08,23:00:00,강원도 홍천군 영귀미면,0.02,37.6780725461921,127.935063630646
2020-12-01,21:59:00,2020-12-01,00:30:00,강원도 횡성군 우천면,0.1,37.4594058323665,128.06243796948
2020-11-16,12:33:00,2020-11-16,15:00:00,강원도 홍천군 홍천읍,0.1,37.68943404802,127.884306327398
2020-11-08,02:27:00,2020-11-08,04:40:00,강원도 동해시 신흥동,0.11,37.5203493506131,128.99437831764
2020-11-04,12:45:00,2020-11-04,14:30:00,강원도 철원군 동송읍,0.01,38.2072165163278,127.208191410563
2020-10-30,14:23:00,2020-10-30,15:46:00,강원도 평창군 진부면,0.1,37.6373898432815,128.553137969179
2020-10-29,14:00:00,2020-10-29,16:15:00,강원도 정선군 신동읍,0.1,37.2182019484655,128.671426990821
2020-10-24,22:22:00,2020-10-25,07:00:00,강원도 삼척시 노곡면,0.6,37.3477672516229,129.164074412158
2020-10-18,13:10:00,2020-10-18,16:30:00,강원도 홍천군 화촌면,0.01,37.7710054077675,127.966895174076
2020-10-13,14:40:00,2020-10-13,17:00:00,강원도 홍천군 화촌면,0.01,37.7710054077675,127.966895174076
2020-10-11,07:44:00,2020-10-11,10:30:00,강원도 홍천군 화촌면,0.01,37.7710054077675,127.966895174076
2020-10-09,17:03:00,2020-10-09,00:00:00,강원도 홍천군 서석면,0.05,37.7135954442631,128.186169902059
2020-10-06,14:17:00,2020-10-06,17:30:00,강원도 춘천시 사북면,0.01,38.0298510072252,127.640812477483
2020-06-23,09:45:00,2020-06-23,13:30:00,강원도 홍천군 영귀미면,0.15,37.6780725461921,127.935063630646
2020-06-13,15:10:00,2020-06-13,18:00:00,강원도 춘천시 동면,0.4,37.910341608957,127.781091988381
2020-06-08,15:15:00,2020-06-08,19:15:00,강원도 춘천시 동면,0.1,37.910341608957,127.781091988381
2020-05-08,16:00:00,2020-05-08,17:15:00,강원도 횡성군 갑천면,0.4,37.5609554668992,128.11019928627
2020-05-08,15:00:00,2020-05-08,17:00:00,강원도 홍천군 서면,0.07,37.6885985446756,127.664103886782
2020-05-08,14:50:00,2020-05-08,16:30:00,강원도 홍천군 홍천읍,0.03,37.68943404802,127.884306327398
2020-05-06,11:33:00,2020-05-06,13:20:00,강원도 철원군 철원읍,0.06,38.2159947520532,127.214250148342
2020-05-01,20:10:00,2020-05-02,09:00:00,강원도 고성군 토성면,85.0,38.257289697991,128.558906495609
2020-05-01,15:21:00,2020-05-01,18:00:00,강원도 홍천군 영귀미면,0.01,37.6780725461921,127.935063630646
2020-05-01,14:30:00,2020-05-01,16:30:00,강원도 춘천시 동면,0.2,37.910341608957,127.781091988381
2020-04-30,18:05:00,2020-04-30,20:00:00,강원도 원주시 지정면,0.01,37.3621506214657,127.840189486855
2020-04-30,12:27:00,2020-04-30,17:00:00,강원도 홍천군 서석면,0.2,37.7135954442631,128.186169902059
2020-04-27,11:28:00,2020-04-27,12:40:00,강원도 횡성군 공근면,0.02,37.5364543513987,127.961772076306
2020-04-26,13:27:00,2020-04-26,15:30:00,강원도 춘천시 동면,0.01,37.910341608957,127.781091988381
2020-04-24,13:07:00,2020-04-24,14:20:00,강원도 춘천시 남면,1.0,37.7321563694312,127.599895449274
2020-04-24,11:35:00,2020-04-24,14:00:00,강원도 철원군 갈말읍,0.6,38.1477243520665,127.30830034891
2020-04-22,14:23:00,2020-04-22,16:10:00,강원도 인제군 인제읍,0.2,38.0703902211485,128.172217558963
2020-04-22,13:48:00,2020-04-22,15:15:00,강원도 강릉시 성산면,0.3,37.7187235115627,128.832100896917
2020-04-16,15:23:00,2020-04-16,17:04:00,강원도 인제군 인제읍,0.01,38.0703902211485,128.172217558963
2020-04-15,14:50:00,2020-04-15,16:45:00,강원도 평창군 대화면,0.2,37.5009465792778,128.458050807458
2020-04-14,17:48:00,2020-04-15,12:00:00,강원도 철원군 서면,19.0,38.1646509515925,127.415710898265
2020-04-13,19:16:00,2020-04-13,20:03:00,강원도 화천군 사내면,0.05,38.0701588123932,127.523433810035
2020-04-13,12:10:00,2020-04-13,14:22:00,강원도 횡성군 갑천면,0.8,37.5609554668992,128.11019928627
2020-04-11,14:34:00,2020-04-11,15:02:00,강원도 횡성군 우천면,0.01,37.4594058323665,128.06243796948
2020-04-10,11:56:00,2020-04-10,13:29:00,강원도 평창군 진부면,0.3,37.6373898432815,128.553137969179
2020-04-10,11:51:00,2020-04-10,13:30:00,강원도 원주시 신림면,0.5,37.2306925112002,128.079484645368
2020-04-08,13:36:00,2020-04-08,15:55:00,강원도 원주시 소초면,1.5,37.4179628767007,128.002389352861
2020-04-08,12:30:00,2020-04-08,15:00:00,강원도 영월군 주천면,0.8,37.2721876092467,128.268910017243
2020-03-15,14:52:00,2020-03-15,15:45:00,강원도 강릉시 대전동,0.04,37.7943429825133,128.85475999806
2020-03-15,14:29:00,2020-03-15,15:32:00,강원도 홍천군 서면,0.06,37.6885985446756,127.664103886782
2020-03-08,16:05:00,2020-03-08,18:10:00,강원도 춘천시 동산면,0.1,37.7523096450281,127.796298351078
2020-03-08,14:12:00,2020-03-08,16:03:00,강원도 화천군 하남면,0.7,38.0576735877991,127.668191116312
2020-03-08,13:30:00,2020-03-08,18:00:00,강원도 홍천군 화촌면,0.05,37.7710054077675,127.966895174076
2020-02-24,12:58:00,2020-02-24,15:15:00,강원도 춘천시 남산면,0.1,37.79186457822,127.646194579037
2020-01-04,14:49:00,2020-01-04,15:40:00,강원도 정선군 신동읍,0.04,37.2182019484655,128.671426990821
2020-01-04,13:54:00,2020-01-05,17:10:00,강원도 춘천시 신북읍,7.0,37.9259016421481,127.746212145455
2020-01-03,12:22:00,2020-01-03,16:00:00,강원도 춘천시 서면,0.7,37.8986923448081,127.692791905634
2020-01-01,13:00:00,2020-01-01,13:35:00,강원도 강릉시 성산면,0.02,37.7187235115627,128.832100896917
2020-02-09,18:48:00,2020-02-09,20:04:00,강원도 원주시 신림면,0.4,37.2306925112002,128.079484645368
2020-02-08,12:02:00,2020-02-08,12:22:00,강원도 강릉시 홍제동,0.03,37.7483090524903,128.883651940424
2020-02-08,07:05:00,2020-02-08,07:54:00,강원도 춘천시 남산면,0.03,37.79186457822,127.646194579037
2020-01-31,13:20:00,2020-01-31,15:00:00,강원도 홍천군 서석면,0.01,37.7135954442631,128.186169902059
2020-01-23,12:58:00,2020-01-23,13:54:00,강원도 횡성군 우천면,0.1,37.4594058323665,128.06243796948
2020-01-15,13:46:00,2020-01-15,14:30:00,강원도 양양군 양양읍,0.02,38.0806715229116,128.624012188104
2020-03-21,15:36:00,2020-03-21,16:00:00,강원도 횡성군 갑천면,0.05,37.5609554668992,128.11019928627
2020-03-19,12:38:00,2020-03-19,14:26:00,강원도 원주시 지정면,2.2,37.3621506214657,127.840189486855
2020-03-19,07:11:00,2020-03-19,10:30:00,강원도 원주시 흥업면,0.7,37.3025500299786,127.921181194086
2021-06-08,14:52:00,2021-06-08,17:00:00,강원도 홍천군 내촌면,0.04,37.8163476368407,128.086739600183
2021-06-07,15:13:00,2021-06-07,17:00:00,강원도 강릉시 주문진읍,0.01,37.894000235204,128.823428734257
2021-06-07,15:13:00,2021-06-07,16:00:00,강원도 강릉시 주문진읍,0.01,37.894000235204,128.823428734257
2021-05-14,11:53:00,2021-05-14,14:00:00,강원도 횡성군 안흥면,0.1,37.4125128396148,128.156049802743
2021-05-13,15:35:00,2021-05-13,20:10:00,강원도 태백시 하사미동,1.2,37.3106260597335,128.985358109029
2021-05-09,17:49:00,2021-05-09,19:10:00,강원도 철원군 철원읍,0.01,38.2159947520532,127.214250148342
2021-05-09,13:43:00,2021-05-09,14:50:00,강원도 철원군 철원읍,0.03,38.2159947520532,127.214250148342
2021-05-09,13:16:00,2021-05-09,14:30:00,강원도 홍천군 남면,0.2,37.6181202912817,127.767631386937
2021-05-08,12:12:00,2021-05-08,16:00:00,강원도 횡성군 안흥면,0.01,37.4125128396148,128.156049802743
